1848.81	24.51
1921.96	36.30
1978.27	27.26
2035.44	34.96
2092.90	25.17
2149.27	19.10
2206.20	35.51
2263.89	44.75
2320.32	19.68
2377.98	35.31
2434.74	27.54
2491.97	36.52
2548.15	26.67
2605.10	37.52
2662.26	24.32
2719.26	40.55
2776.97	29.37
2833.94	32.26
2890.14	21.47
2947.65	43.38
3004.80	40.31
3061.35	26.49
3118.08	21.63
3175.84	26.49
3232.23	28.81
3289.09	32.81
3346.82	34.20
3403.68	24.70
3460.31	40.95
3517.35	23.58
3574.78	27.58
